0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.7768449187278748,0.8761997222900391,1.9724093647255359e-07,0.7499098777770996,0.8570791482925415,-0.009389678947627544,0.7152099013328552,0.8541048765182495,-0.011472422629594803,0.6884620785713196,0.8601183891296387,-0.012032861821353436,0.6692591309547424,0.869972288608551,-0.011814434081315994,0.706630289554596,0.8983708620071411,-0.0035899183712899685,0.681056797504425,0.9132903218269348,-0.008680928498506546,0.6634151935577393,0.9177595973014832,-0.01366502232849598,0.6512057185173035,0.9182674884796143,-0.01653721183538437,0.7151134014129639,0.9211929440498352,-2.7891370336874388e-05,0.6911855936050415,0.9357678294181824,-0.0028878774028271437,0.6745848059654236,0.9384889006614685,-0.0065619852393865585,0.6609214544296265,0.9391511678695679,-0.009103680029511452,0.7235851883888245,0.9381804466247559,0.002544837538152933,0.7010108828544617,0.9517947435379028,0.0002436036302242428,0.684488832950592,0.9554445743560791,0.001514336559921503,0.6708886623382568,0.956736147403717,0.0026818662881851196,0.732008159160614,0.9494974613189697,0.004019075073301792,0.7110182642936707,0.9631193280220032,0.0027052857913076878,0.6971123814582825,0.9680231213569641,0.005509433336555958,0.6860185265541077,0.9701617956161499,0.008356080390512943,python collect_data.py
0.7776200175285339,0.8834522366523743,2.0417841994913033e-07,0.751471221446991,0.858819305896759,-0.008685316890478134,0.7176018357276917,0.854015588760376,-0.010491110384464264,0.690968930721283,0.8576546907424927,-0.010891681537032127,0.6722950339317322,0.8665398359298706,-0.010174299590289593,0.7094689011573792,0.8970844745635986,-0.0027363873086869717,0.6827569007873535,0.9092879891395569,-0.006912737153470516,0.6654343008995056,0.9130064249038696,-0.010714645497500896,0.6529945135116577,0.9137689471244812,-0.012843518517911434,0.7168426513671875,0.9192224144935608,0.0006987620727159083,0.6919071674346924,0.9283344149589539,-0.0020254473201930523,0.6758288145065308,0.9294863939285278,-0.004511820152401924,0.6622817516326904,0.9295017719268799,-0.006023356691002846,0.7242913246154785,0.9355428814888,0.003136805258691311,0.7009629607200623,0.9426986575126648,0.0012369657633826137,0.6851056814193726,0.9431317448616028,0.003603467484936118,0.6714605689048767,0.942986011505127,0.005630910396575928,0.7314172983169556,0.9466663599014282,0.004441569093614817,0.7097512483596802,0.9546065330505371,0.004018854349851608,0.6959179043769836,0.9563049077987671,0.0075049023143947124,0.6851930618286133,0.9568856954574585,0.010777906514704227,python collect_data.py
0.23111972212791443,0.9374003410339355,3.366903342794103e-07,0.1654191017150879,0.9218671321868896,-0.008373218588531017,0.11596393585205078,0.8589898943901062,-0.018453070893883705,0.09040672332048416,0.7913702130317688,-0.026801057159900665,0.07927493005990982,0.7413797974586487,-0.035745613276958466,0.1282314658164978,0.8188831806182861,-0.035216473042964935,0.09866421669721603,0.7392780184745789,-0.05312675982713699,0.07743357121944427,0.6881205439567566,-0.0635010153055191,0.0630405843257904,0.6498681902885437,-0.06901075690984726,0.16308805346488953,0.7976332306861877,-0.039085496217012405,0.12949134409427643,0.7159863710403442,-0.05243515595793724,0.10382828116416931,0.6717037558555603,-0.05780165269970894,0.08559972047805786,0.6392700672149658,-0.061030928045511246,0.1970251202583313,0.782196581363678,-0.04183951020240784,0.16266202926635742,0.7029761075973511,-0.0529145784676075,0.1330462545156479,0.6637056469917297,-0.0519828125834465,0.11186444014310837,0.6357091069221497,-0.05030293017625809,0.2276110202074051,0.7739367485046387,-0.04477262496948242,0.20477065443992615,0.7095562815666199,-0.05282271280884743,0.1843598186969757,0.6776655912399292,-0.049215659499168396,0.1696557104587555,0.6553606390953064,-0.04467792809009552,python collect_data.py
0.3956320583820343,0.6962904930114746,5.857616542925825e-07,0.4068259000778198,0.7976159453392029,-0.013600271195173264,0.4678584337234497,0.8668068647384644,-0.017944976687431335,0.5294933319091797,0.8948190808296204,-0.019202904775738716,0.5711426138877869,0.9055014848709106,-0.022269878536462784,0.5198230743408203,0.8292514681816101,-0.02943435125052929,0.5955606698989868,0.8512872457504272,-0.045564837753772736,0.6480284929275513,0.870581865310669,-0.05456554517149925,0.6866309642791748,0.8875978589057922,-0.0593717098236084,0.5407153367996216,0.7685278654098511,-0.030353212729096413,0.6201393008232117,0.7996515035629272,-0.04523080214858055,0.6762030124664307,0.8212310075759888,-0.05415767431259155,0.7200809121131897,0.8392715454101562,-0.058821216225624084,0.5510488748550415,0.7042027711868286,-0.03150305151939392,0.6303504705429077,0.7288281321525574,-0.045065440237522125,0.6866913437843323,0.7486956715583801,-0.05286799743771553,0.7291966080665588,0.7652605772018433,-0.05703100562095642,0.5497861504554749,0.6398201584815979,-0.03279869630932808,0.6205666661262512,0.6510063409805298,-0.04640348628163338,0.6672971248626709,0.6644135117530823,-0.05120429769158363,0.703732430934906,0.680863082408905,-0.052482135593891144,python collect_data.py
0.380099356174469,0.6992327570915222,5.336517574505706e-07,0.3912508487701416,0.792736291885376,-0.026028208434581757,0.46444466710090637,0.8620057106018066,-0.028027938678860664,0.5328485369682312,0.8888604044914246,-0.026374273002147675,0.5822181701660156,0.9089090824127197,-0.02533831261098385,0.5433380603790283,0.8108649253845215,-0.017575260251760483,0.6204091906547546,0.8383115530014038,-0.03192571923136711,0.675363302230835,0.8620221018791199,-0.04406159743666649,0.7177097797393799,0.8801608681678772,-0.05249620974063873,0.5573817491531372,0.755811870098114,-0.014815864153206348,0.6353846192359924,0.7842394709587097,-0.027087993919849396,0.6936551332473755,0.8078475594520569,-0.040714066475629807,0.7414966821670532,0.8275054097175598,-0.04982355237007141,0.5605393052101135,0.7001339793205261,-0.01530448254197836,0.636807382106781,0.7241814732551575,-0.03023875504732132,0.6933680772781372,0.746330201625824,-0.043235111981630325,0.7410299181938171,0.7653113007545471,-0.050837550312280655,0.5526217818260193,0.6405036449432373,-0.017879843711853027,0.6224111318588257,0.6481252908706665,-0.03586255759000778,0.6711761355400085,0.6606413722038269,-0.04530199244618416,0.7117724418640137,0.6781994700431824,-0.049635108560323715,python collect_data.py
0.7324253916740417,0.6089779138565063,-1.2842792784795165e-07,0.7529748678207397,0.588164210319519,0.008974661119282246,0.7738352417945862,0.5792220234870911,0.009872877970337868,0.7876640558242798,0.5797513723373413,0.007557268254458904,0.7960191369056702,0.5865466594696045,0.005692898761481047,0.7932555079460144,0.5722661018371582,0.008417148143053055,0.8111957311630249,0.6020874977111816,0.005519103724509478,0.8041074275970459,0.6101412177085876,0.0038606058806180954,0.7961841821670532,0.6083377003669739,0.00291452556848526,0.7951134443283081,0.5791012644767761,0.0009325672290287912,0.812328577041626,0.6162753701210022,0.00012116390280425549,0.8022675514221191,0.6194952130317688,0.0005862553371116519,0.7939929962158203,0.6118494272232056,0.0005041419062763453,0.7938541769981384,0.590495228767395,-0.00653121480718255,0.8075390458106995,0.6259411573410034,-0.004644433036446571,0.7968711256980896,0.6264795064926147,-0.00159877585247159,0.789447009563446,0.6178181171417236,-0.0009047543862834573,0.7895023822784424,0.6036590933799744,-0.01381039246916771,0.7986680865287781,0.6296840906143188,-0.009051983244717121,0.7893489599227905,0.629639208316803,-0.004434608854353428,0.7825255990028381,0.6220505237579346,-0.0021819481626152992,python collect_data.py
0.734926164150238,0.608677089214325,-1.23634208648582e-07,0.7545121312141418,0.5922905802726746,0.008399518206715584,0.7745290994644165,0.5837588906288147,0.011023594997823238,0.7876406311988831,0.5797938704490662,0.01090187020599842,0.7946143746376038,0.5779581069946289,0.011334187351167202,0.7945489883422852,0.5800251960754395,0.011090101674199104,0.8121589422225952,0.6094580888748169,0.009044880978763103,0.8052813410758972,0.6147509217262268,0.006773099303245544,0.7977433800697327,0.6095647811889648,0.00524287112057209,0.7958160638809204,0.5859679579734802,0.004662451334297657,0.808807373046875,0.6183832883834839,0.00515639828518033,0.80023193359375,0.6198050379753113,0.0046519264578819275,0.7930591106414795,0.6119073033332825,0.003543396946042776,0.7941765189170837,0.5956350564956665,-0.001830817200243473,0.8050999045372009,0.6249896883964539,0.0001969548175111413,0.796140730381012,0.6254511475563049,0.002247651107609272,0.7891759872436523,0.6182394027709961,0.0024339635856449604,0.790137767791748,0.6073548197746277,-0.008191542699933052,0.7983490228652954,0.6288056969642639,-0.004327740985900164,0.7904948592185974,0.6291422247886658,-0.0007232858915813267,0.7833737134933472,0.6229689717292786,0.0012296447530388832,python collect_data.py
0.45185598731040955,0.842851459980011,9.720223488329793e-07,0.5508208870887756,0.8130573630332947,-0.06561019271612167,0.6218719482421875,0.7018470764160156,-0.09367163479328156,0.644416332244873,0.5849510431289673,-0.11269485950469971,0.658574104309082,0.4847825765609741,-0.13267797231674194,0.5433796644210815,0.530549943447113,-0.08999522030353546,0.5658481121063232,0.35505515336990356,-0.13545653223991394,0.5836666822433472,0.24050703644752502,-0.16379399597644806,0.5996075868606567,0.14831480383872986,-0.18158979713916779,0.4696882963180542,0.5113663077354431,-0.08127351850271225,0.4774855673313141,0.31686604022979736,-0.1255393922328949,0.4901284873485565,0.18356457352638245,-0.1551302969455719,0.5027295351028442,0.08086153864860535,-0.17333881556987762,0.4074692726135254,0.5236472487449646,-0.07713256776332855,0.407440185546875,0.3441115915775299,-0.11866170912981033,0.416341632604599,0.22163280844688416,-0.14590172469615936,0.4269160032272339,0.12470448017120361,-0.1607377827167511,0.3546585440635681,0.5614804029464722,-0.07734419405460358,0.3408202826976776,0.4249703586101532,-0.11931901425123215,0.3377796411514282,0.332891047000885,-0.14164191484451294,0.33760133385658264,0.2555314004421234,-0.1521780639886856,python collect_data.py
0.4425455927848816,0.8755852580070496,1.0254524340780335e-06,0.5476970076560974,0.8349589109420776,-0.06219170242547989,0.6205851435661316,0.7122252583503723,-0.09272456914186478,0.6512464284896851,0.5924239754676819,-0.11731760948896408,0.671733021736145,0.4897443950176239,-0.14259134232997894,0.5445055365562439,0.526909351348877,-0.07404464483261108,0.5654810070991516,0.3455279469490051,-0.12272904813289642,0.582754373550415,0.23172590136528015,-0.15621797740459442,0.5992996096611023,0.1412053406238556,-0.17658640444278717,0.4744507074356079,0.5129706859588623,-0.07034600526094437,0.48216286301612854,0.31422707438468933,-0.11375777423381805,0.4925850033760071,0.1822301745414734,-0.14510971307754517,0.5037366151809692,0.08170261979103088,-0.1644311100244522,0.41251426935195923,0.5290098786354065,-0.07282959669828415,0.4104583263397217,0.3420005440711975,-0.11219930648803711,0.4140039086341858,0.21933236718177795,-0.13775309920310974,0.421572208404541,0.1233614981174469,-0.1520000696182251,0.3582230806350708,0.5707935094833374,-0.08024269342422485,0.34135210514068604,0.4301256835460663,-0.11801645159721375,0.3354826271533966,0.33423638343811035,-0.13607876002788544,0.33461320400238037,0.2547677755355835,-0.14421801269054413,python collect_data.py
0.47085410356521606,0.8805379867553711,8.553831207791518e-07,0.5750917792320251,0.823594331741333,-0.04427104443311691,0.6426379084587097,0.6954750418663025,-0.06889579445123672,0.6762096881866455,0.579421877861023,-0.09139546006917953,0.7008028030395508,0.4923993945121765,-0.1155005469918251,0.5764715671539307,0.5230209827423096,-0.06175410747528076,0.6013206243515015,0.3500562012195587,-0.10969596356153488,0.6215640306472778,0.24087953567504883,-0.14319412410259247,0.6407368183135986,0.15127220749855042,-0.16431671380996704,0.5131325125694275,0.5102792382240295,-0.06848746538162231,0.5249204039573669,0.3104802966117859,-0.11175226420164108,0.5353574752807617,0.179740309715271,-0.14203080534934998,0.5451683402061462,0.07626709342002869,-0.1610485166311264,0.45368266105651855,0.530622661113739,-0.0797935426235199,0.45451587438583374,0.34097275137901306,-0.12015225738286972,0.45899155735969543,0.21911326050758362,-0.14413300156593323,0.46670621633529663,0.12216293811798096,-0.1574610322713852,0.39750099182128906,0.5773330926895142,-0.09454619884490967,0.38197270035743713,0.440021276473999,-0.13287952542304993,0.3783504068851471,0.34372949600219727,-0.14975880086421967,0.37995749711990356,0.2600948214530945,-0.15762212872505188,python collect_data.py
